name,rating,genre,year,score,budget,gross,runtime
You Were Never Really Here,R,Crime,2017,6.8,,9360514.0,89.0
The Florida Project,R,Drama,2017,7.6,2000000.0,10971298.0,111.0
Life,R,Horror,2017,6.6,58000000.0,100541806.0,104.0
The Death of Stalin,R,Comedy,2017,7.2,13000000.0,24646055.0,107.0
Gifted,PG-13,Drama,2017,7.6,7000000.0,43069254.0,101.0
Phantom Thread,R,Drama,2017,7.5,35000000.0,47756590.0,130.0
The Upside,PG-13,Comedy,2017,7.0,37500000.0,125856180.0,126.0
Berlin Syndrome,R,Drama,2017,6.3,,397783.0,116.0
Annabelle: Creation,R,Horror,2017,6.5,15000000.0,306515884.0,109.0
American Made,R,Action,2017,7.2,50000000.0,134866593.0,115.0
War for the Planet of the Apes,PG-13,Action,2017,7.4,150000000.0,490719763.0,140.0
Geostorm,PG-13,Action,2017,5.3,120000000.0,221600160.0,109.0
The Circle,PG-13,Drama,2017,5.3,18000000.0,40656399.0,110.0
Cars 3,G,Animation,2017,6.7,175000000.0,383930656.0,102.0
Rough Night,R,Comedy,2017,5.2,20000000.0,47347283.0,101.0
xXx: Return of Xander Cage,PG-13,Action,2017,5.2,85000000.0,346118277.0,107.0
The Mummy,PG-13,Action,2017,5.4,125000000.0,409231607.0,110.0
CHIPS,R,Action,2017,6.0,25000000.0,26800152.0,100.0
Ferdinand,PG,Animation,2017,6.7,111000000.0,296069199.0,108.0
Only the Brave,PG-13,Action,2017,7.6,38000000.0,26351322.0,134.0
The Beguiled,R,Drama,2017,6.3,10500000.0,27869129.0,93.0
The Glass Castle,PG-13,Biography,2017,7.1,9000000.0,22088533.0,127.0
The Lego Batman Movie,PG,Animation,2017,7.3,80000000.0,311950384.0,104.0
Papillon,R,Adventure,2017,7.2,,10060903.0,133.0
The Big Sick,R,Comedy,2017,7.5,5000000.0,56411585.0,120.0
The Endless,Not Rated,Drama,2017,6.5,,956425.0,111.0
Thoroughbreds,R,Comedy,2017,6.7,6000000.0,3187255.0,92.0
The Foreigner,R,Action,2017,7.0,35000000.0,145418070.0,113.0
Revenge,R,Action,2017,6.4,,913331.0,108.0
Jigsaw,R,Crime,2017,5.8,10000000.0,102952888.0,92.0
The Snowman,R,Crime,2017,5.1,35000000.0,43155261.0,119.0
The Disaster Artist,R,Biography,2017,7.4,10000000.0,29820616.0,104.0
47 Meters Down,PG-13,Adventure,2017,5.7,5300000.0,62198461.0,89.0
The Post,PG-13,Drama,2017,7.2,50000000.0,180419231.0,116.0
"Everything, Everything",PG-13,Drama,2017,6.4,10000000.0,61621140.0,96.0
A Ghost Story,R,Drama,2017,6.9,100000.0,1951683.0,92.0
Sweet Virginia,R,Action,2017,6.2,,14725.0,93.0
Power Rangers,PG-13,Action,2017,5.9,100000000.0,142337240.0,124.0
Lucky,Not Rated,Comedy,2017,7.4,,2728446.0,88.0
All the Money in the World,R,Biography,2017,6.8,50000000.0,56996304.0,132.0
Suburbicon,R,Comedy,2017,5.7,25000000.0,12751667.0,105.0
The Wife,R,Drama,2017,7.2,,19978189.0,99.0
It Comes at Night,R,Horror,2017,6.2,5000000.0,19735344.0,91.0
Despicable Me 3,PG,Animation,2017,6.3,80000000.0,1034800131.0,89.0
Going in Style,PG-13,Comedy,2017,6.6,25000000.0,84918541.0,96.0
Downsizing,R,Drama,2017,5.7,68000000.0,55003890.0,135.0
Before I Fall,PG-13,Drama,2017,6.5,5000000.0,16373843.0,98.0
Wonder Wheel,PG-13,Drama,2017,6.2,25000000.0,15889124.0,101.0
The Emoji Movie,PG,Animation,2017,3.3,50000000.0,217776646.0,86.0
Ingrid Goes West,R,Comedy,2017,6.6,,3146831.0,98.0
Unforgettable,R,Drama,2017,5.1,12000000.0,17768012.0,100.0
Paddington 2,PG,Animation,2017,7.8,40000000.0,227978645.0,103.0
Girls Trip,R,Adventure,2017,6.2,19000000.0,140552359.0,122.0
Loving Vincent,PG-13,Animation,2017,7.8,,42187665.0,94.0
The Space Between Us,PG-13,Drama,2017,6.4,30000000.0,16080475.0,120.0
Double Lover,Not Rated,Drama,2017,6.2,,5012423.0,107.0
The Mountain Between Us,PG-13,Action,2017,6.4,35000000.0,62832209.0,112.0
T2 Trainspotting,R,Drama,2017,7.2,18000000.0,41681746.0,117.0
The Square,R,Comedy,2017,7.2,,9493791.0,151.0
The Hero,R,Drama,2017,6.5,1200000.0,4101699.0,96.0
Battle of the Sexes,PG-13,Biography,2017,6.7,25000000.0,18598607.0,121.0
God's Own Country,Not Rated,Drama,2017,7.7,,2559939.0,104.0
The Book of Henry,PG-13,Crime,2017,6.6,10000000.0,4596705.0,105.0
Borg vs. McEnroe,R,Biography,2017,6.9,,3430165.0,107.0
Daddy's Home 2,PG-13,Comedy,2017,6.0,69000000.0,180613824.0,100.0
Mark Felt: The Man Who Brought Down the White House,PG-13,Biography,2017,6.4,,4372130.0,103.0
A Dog's Purpose,PG,Adventure,2017,7.2,22000000.0,205035819.0,100.0
Columbus,Not Rated,Drama,2017,7.2,,1093077.0,100.0
The Little Hours,R,Comedy,2017,5.8,,1647175.0,90.0
The Shack,PG-13,Drama,2017,6.3,20000000.0,96942115.0,132.0
Thelma,Not Rated,Drama,2017,7.0,,1463727.0,116.0
Flatliners,PG-13,Drama,2017,5.2,19000000.0,45158254.0,109.0
Rings,PG-13,Drama,2017,4.5,25000000.0,83080890.0,102.0
I Do... Until I Don't,R,Comedy,2017,4.1,,280668.0,106.0
Professor Marston & the Wonder Women,R,Biography,2017,7.1,,1899615.0,108.0
The Rider,R,Drama,2017,7.5,,3436124.0,104.0
First Reformed,R,Drama,2017,7.1,,3862498.0,113.0
The Lego Ninjago Movie,PG,Animation,2017,6.0,70000000.0,123081555.0,101.0
My Friend Dahmer,R,Biography,2017,6.2,,1436751.0,107.0
The House,R,Comedy,2017,5.6,40000000.0,34184504.0,88.0
Marrowbone,R,Drama,2017,6.7,,12294931.0,110.0
The Zookeeper's Wife,PG-13,Biography,2017,7.0,20000000.0,26152835.0,127.0
Flower,R,Comedy,2017,6.0,,380553.0,90.0
Song to Song,R,Drama,2017,5.7,,1813453.0,129.0
Detroit,R,Crime,2017,7.3,34000000.0,23355100.0,143.0
Last Flag Flying,R,Comedy,2017,6.9,,1872950.0,125.0
Megan Leavey,PG-13,Biography,2017,7.1,,14510490.0,116.0
All Eyez on Me,R,Biography,2017,5.9,40000000.0,55668698.0,139.0
Sleepless,R,Action,2017,5.6,30000000.0,32917353.0,95.0
The Captain,,Drama,2017,7.4,,1196669.0,118.0
Tulip Fever,R,Drama,2017,6.2,25000000.0,9204549.0,105.0
Stronger,R,Biography,2017,6.9,30000000.0,8503658.0,119.0
Jeepers Creepers III,Not Rated,Horror,2017,3.9,,4017852.0,100.0
My Cousin Rachel,PG-13,Drama,2017,6.0,,9200168.0,106.0
Baahubali 2: The Conclusion,Not Rated,Action,2017,8.2,,254158390.0,167.0
Breathe,PG-13,Biography,2017,7.2,,5026154.0,118.0
The Only Living Boy in New York,R,Drama,2017,6.3,,2550321.0,89.0
A Taxi Driver,Not Rated,Action,2017,7.9,,86252940.0,137.0
Brad's Status,R,Comedy,2017,6.5,,3816527.0,102.0
American Satan,R,Drama,2017,5.7,,237708.0,111.0
Smurfs: The Lost Village,PG,Animation,2017,6.0,60000000.0,197183546.0,90.0
Gook,Unrated,Drama,2017,7.0,,251541.0,94.0
Wonderstruck,PG,Adventure,2017,6.2,,3285916.0,116.0
In the Fade,R,Crime,2017,7.1,,5104991.0,106.0
Snatched,R,Action,2017,4.5,42000000.0,60845711.0,90.0
"Roman J. Israel, Esq.",PG-13,Crime,2017,6.5,22000000.0,13025860.0,122.0
Victoria & Abdul,PG-13,Biography,2017,6.8,21000000.0,66558465.0,111.0
Fist Fight,R,Comedy,2017,5.6,22000000.0,41087017.0,91.0
The Wall,R,Action,2017,6.2,,4477141.0,88.0
How to Be a Latin Lover,PG-13,Comedy,2017,6.0,10000000.0,62547032.0,115.0
The Leisure Seeker,R,Adventure,2017,6.7,,10472180.0,112.0
Same Kind of Different as Me,PG-13,Biography,2017,6.6,15000000.0,6423605.0,119.0
My Little Pony: The Movie,PG,Animation,2017,6.1,6500000.0,60330833.0,99.0
Goodbye Christopher Robin,PG,Biography,2017,7.1,,7401949.0,107.0
Table 19,PG-13,Comedy,2017,5.8,5000000.0,5042014.0,87.0
Father Figures,R,Comedy,2017,5.5,25000000.0,25601244.0,113.0
Kidnap,R,Action,2017,5.9,21000000.0,34814102.0,95.0
Diary of a Wimpy Kid: The Long Haul,PG,Animation,2017,4.3,22000000.0,40140972.0,91.0
Ghost Stories,Not Rated,Drama,2017,6.4,,4131358.0,98.0
Churchill,PG,Biography,2017,6.1,6400000.0,6724365.0,105.0
Beach Rats,R,Drama,2017,6.4,,486623.0,98.0
The Bookshop,PG,Drama,2017,6.5,5400000.0,12062146.0,113.0
Mary Shelley,PG-13,Biography,2017,6.5,,2096600.0,120.0
A Bad Moms Christmas,R,Comedy,2017,5.6,28000000.0,130560428.0,104.0
Loveless,R,Drama,2017,7.6,,3925992.0,127.0
Captain Underpants: The First Epic Movie,PG,Animation,2017,6.2,38000000.0,125427681.0,89.0
Beatriz at Dinner,R,Comedy,2017,6.0,,7425391.0,82.0
Wish Upon,PG-13,Drama,2017,5.0,12000000.0,23468586.0,90.0
Super Dark Times,Not Rated,Crime,2017,6.6,,33109.0,103.0
Blade of the Immortal,R,Action,2017,6.8,,7162617.0,140.0
Journey's End,R,Drama,2017,6.7,,970809.0,107.0
Godard Mon Amour,R,Biography,2017,6.6,,1332204.0,107.0
Marshall,PG-13,Biography,2017,7.3,12000000.0,10116816.0,118.0
BPM (Beats Per Minute),Not Rated,Drama,2017,7.4,,7704369.0,143.0
Lean on Pete,R,Adventure,2017,7.2,,2443584.0,121.0
Memoir of a Murderer,Not Rated,Action,2017,7.2,,19015346.0,118.0
Take Me,TV-MA,Comedy,2017,6.1,,2583.0,83.0
The Last Movie Star,R,Drama,2017,7.0,,14410.0,94.0
On Chesil Beach,R,Drama,2017,6.3,,3338249.0,110.0
Breath,TV-MA,Adventure,2017,6.7,,3322479.0,115.0
The Villainess,Not Rated,Action,2017,6.7,,8737458.0,124.0
How to Talk to Girls at Parties,R,Comedy,2017,5.7,,385733.0,102.0
Amityville: The Awakening,PG-13,Horror,2017,4.8,,8481997.0,87.0
The Resurrection of Gavin Stone,PG,Comedy,2017,6.3,2000000.0,2308355.0,91.0
The Bye Bye Man,PG-13,Drama,2017,4.2,7400000.0,29874280.0,96.0
Along With the Gods: The Two Worlds,Not Rated,Action,2017,7.3,,109383972.0,139.0
A Quiet Place,PG-13,Drama,2018,7.5,17000000.0,350320413.0,90.0
Avengers: Infinity War,PG-13,Action,2018,8.4,321000000.0,2048359754.0,149.0
Deadpool 2,R,Action,2018,7.7,110000000.0,786470484.0,119.0
Bohemian Rhapsody,PG-13,Biography,2018,7.9,52000000.0,911902649.0,134.0
Black Panther,PG-13,Action,2018,7.3,200000000.0,1347597973.0,134.0
Hereditary,R,Drama,2018,7.3,10000000.0,80239658.0,127.0
A Simple Favor,R,Comedy,2018,6.8,20000000.0,97644617.0,117.0
Aquaman,PG-13,Action,2018,6.9,160000000.0,1148485886.0,143.0
Ready Player One,PG-13,Action,2018,7.4,175000000.0,582893671.0,140.0
Spider-Man: Into the Spider-Verse,PG,Animation,2018,8.4,90000000.0,375540831.0,117.0
Mission: Impossible - Fallout,PG-13,Action,2018,7.7,178000000.0,791657398.0,147.0
Venom,PG-13,Action,2018,6.7,100000000.0,856085151.0,112.0
Green Book,PG-13,Biography,2018,8.2,23000000.0,321752656.0,130.0
Crazy Rich Asians,PG-13,Comedy,2018,6.9,30000000.0,238539198.0,120.0
Ant-Man and the Wasp,PG-13,Action,2018,7.0,162000000.0,622674139.0,118.0
BlacKkKlansman,R,Biography,2018,7.5,15000000.0,93413709.0,135.0
The Predator,R,Action,2018,5.3,88000000.0,160542134.0,107.0
White Boy Rick,R,Crime,2018,6.5,29000000.0,25957482.0,111.0
Solo: A Star Wars Story,PG-13,Action,2018,6.9,275000000.0,392924807.0,135.0
Midnight Sun,PG-13,Drama,2018,6.6,2800000.0,27365467.0,91.0
Under the Silver Lake,R,Crime,2018,6.5,8500000.0,2053469.0,139.0
Den of Thieves,R,Action,2018,7.0,30000000.0,80509622.0,140.0
Annihilation,R,Adventure,2018,6.8,40000000.0,43070915.0,115.0
Red Sparrow,R,Action,2018,6.6,69000000.0,151572634.0,140.0
A Star Is Born,R,Drama,2018,7.6,36000000.0,436188866.0,136.0
Mamma Mia! Here We Go Again,PG-13,Comedy,2018,6.6,75000000.0,395618157.0,114.0
Death Wish,R,Action,2018,6.3,30000000.0,49562710.0,107.0
Instant Family,PG-13,Comedy,2018,7.3,48000000.0,120556201.0,118.0
Jurassic World: Fallen Kingdom,PG-13,Action,2018,6.2,170000000.0,1310466296.0,128.0
Eighth Grade,R,Comedy,2018,7.4,2000000.0,14347433.0,93.0
Ocean's Eight,PG-13,Action,2018,6.3,70000000.0,297718711.0,110.0
Suspiria,R,Fantasy,2018,6.7,20000000.0,7942093.0,152.0
The Favourite,R,Biography,2018,7.5,15000000.0,95918706.0,119.0
The Meg,PG-13,Action,2018,5.6,130000000.0,530259473.0,113.0
Mandy,Not Rated,Horror,2018,6.5,6000000.0,1555203.0,121.0
Sicario: Day of the Soldado,R,Action,2018,7.1,35000000.0,75837743.0,122.0
Fifty Shades Freed,R,Drama,2018,4.5,55000000.0,371987838.0,105.0
Halloween,R,Crime,2018,6.5,10000000.0,255614941.0,106.0
Incredibles 2,PG,Animation,2018,7.6,200000000.0,1244639527.0,118.0
The First Purge,R,Action,2018,5.2,13000000.0,137056262.0,97.0
The House That Jack Built,R,Crime,2018,6.8,,3081913.0,152.0
Ophelia,PG-13,Drama,2018,6.6,12000000.0,242115.0,106.0
The Nun,R,Horror,2018,5.3,22000000.0,365551694.0,96.0
Charlie Says,R,Biography,2018,5.9,,98240.0,110.0
The Equalizer 2,R,Action,2018,6.7,62000000.0,190400157.0,121.0
Climax,R,Drama,2018,7.0,,2027391.0,97.0
The Commuter,PG-13,Action,2018,6.3,30000000.0,119942387.0,104.0
Game Night,R,Action,2018,6.9,37000000.0,117679066.0,100.0
Red Joan,R,Biography,2018,6.4,,10647493.0,101.0
Tag,R,Action,2018,6.5,28000000.0,78130625.0,100.0
The Hate U Give,PG-13,Crime,2018,7.5,23000000.0,34934009.0,133.0
Bad Times at the El Royale,R,Crime,2018,7.1,32000000.0,31882724.0,141.0
Isle of Dogs,PG-13,Animation,2018,7.9,,64337744.0,101.0
Fantastic Beasts: The Crimes of Grindelwald,PG-13,Adventure,2018,6.5,200000000.0,654855901.0,134.0
Hunter Killer,R,Action,2018,6.6,40000000.0,31676128.0,121.0
The Mule,R,Crime,2018,7.0,50000000.0,174804407.0,116.0
The Clovehitch Killer,Unrated,Crime,2018,6.6,,167994.0,109.0
Robin Hood,PG-13,Action,2018,5.3,100000000.0,86493046.0,116.0
Beautiful Boy,R,Biography,2018,7.3,25000000.0,16636604.0,120.0
Capharnaüm,R,Drama,2018,8.4,4000000.0,64417003.0,126.0
Adrift,PG-13,Action,2018,6.6,35000000.0,59945012.0,96.0
"Love, Simon",PG-13,Comedy,2018,7.6,17000000.0,66316289.0,110.0
Mary Poppins Returns,PG,Comedy,2018,6.7,130000000.0,349546142.0,130.0
Leave No Trace,PG,Adventure,2018,7.2,,7682928.0,109.0
Bumblebee,PG-13,Action,2018,6.7,135000000.0,467989645.0,114.0
Vice,R,Biography,2018,7.2,60000000.0,76073488.0,132.0
Hotel Transylvania 3: Summer Vacation,PG,Animation,2018,6.3,80000000.0,528583774.0,97.0
Mile 22,R,Action,2018,6.1,50000000.0,66308758.0,94.0
Peter Rabbit,PG,Animation,2018,6.6,50000000.0,351496066.0,95.0
12 Strong,R,Action,2018,6.6,35000000.0,67450815.0,130.0
The Spy Who Dumped Me,R,Action,2018,6.1,40000000.0,75339459.0,117.0
Upgrade,R,Action,2018,7.5,5000000.0,16706680.0,100.0
Mary Queen of Scots,R,Biography,2018,6.3,25000000.0,46712809.0,124.0
Ralph Breaks the Internet,PG,Animation,2018,7.0,175000000.0,529323962.0,112.0
Overlord,R,Action,2018,6.6,38000000.0,41657844.0,110.0
Tomb Raider,PG-13,Action,2018,6.3,94000000.0,274650803.0,119.0
The Girl in the Spider's Web,R,Action,2018,6.1,43000000.0,35164920.0,115.0
Mortal Engines,PG-13,Action,2018,6.1,100000000.0,83869818.0,128.0
Maze Runner: The Death Cure,PG-13,Action,2018,6.3,62000000.0,288175335.0,143.0
First Man,PG-13,Biography,2018,7.3,59000000.0,105713218.0,141.0
Creed II,PG-13,Drama,2018,7.1,50000000.0,214215889.0,130.0
Rampage,PG-13,Action,2018,6.1,120000000.0,428028233.0,107.0
Everybody Knows,R,Crime,2018,6.9,,19176163.0,133.0
Mid90s,R,Comedy,2018,7.4,10000000.0,9303022.0,85.0
Replicas,PG-13,Drama,2018,5.5,30000000.0,9330075.0,107.0
Widows,R,Crime,2018,6.9,42000000.0,75984700.0,129.0
Burning,Not Rated,Drama,2018,7.5,,7578063.0,148.0
Searching,PG-13,Drama,2018,7.6,880000.0,75462037.0,102.0
Life Itself,R,Drama,2018,6.9,10000000.0,7997774.0,117.0
Blockers,R,Comedy,2018,6.2,21000000.0,94019120.0,102.0
The Strangers: Prey at Night,R,Horror,2018,5.2,5000000.0,31039126.0,85.0
Peppermint,R,Action,2018,6.5,25000000.0,53918723.0,101.0
High Life,R,Adventure,2018,5.8,,2133033.0,113.0
Every Day,PG-13,Drama,2018,6.5,4900000.0,10421847.0,97.0
Operation Finale,PG-13,Biography,2018,6.6,24000000.0,17612099.0,122.0
Shoplifters,R,Crime,2018,7.9,,67999335.0,121.0
Blindspotting,R,Comedy,2018,7.4,,5006989.0,95.0
The Sisters Brothers,R,Crime,2018,7.0,38000000.0,13143056.0,122.0
The Nightingale,R,Adventure,2018,7.3,,988687.0,136.0
Greta,R,Drama,2018,6.0,,18653107.0,98.0
I Feel Pretty,PG-13,Comedy,2018,5.5,32000000.0,94539426.0,110.0
Hotel Artemis,R,Action,2018,6.1,15000000.0,13313581.0,94.0
Slender Man,PG-13,Horror,2018,3.2,10000000.0,51738549.0,93.0
Trial by Fire,R,Biography,2018,7.0,,148504.0,127.0
American Woman,R,Drama,2018,6.8,,245416.0,111.0
Book Club,PG-13,Comedy,2018,6.1,10000000.0,104438188.0,104.0
Slaughterhouse Rulez,R,Action,2018,5.3,,730762.0,104.0
Sorry to Bother You,R,Comedy,2018,6.9,3200000.0,18170707.0,112.0
Pacific Rim: Uprising,PG-13,Action,2018,5.6,150000000.0,290930148.0,111.0
Holmes & Watson,PG-13,Comedy,2018,3.8,42000000.0,40466970.0,90.0
The Darkest Minds,PG-13,Action,2018,5.7,34000000.0,41142379.0,104.0
Cold War,R,Drama,2018,7.6,,20343051.0,89.0
Truth or Dare,PG-13,Horror,2018,5.2,3500000.0,95330710.0,100.0
Alpha,PG-13,Action,2018,6.7,51000000.0,98203196.0,96.0
At Eternity's Gate,PG-13,Biography,2018,6.9,,11473638.0,111.0
Overboard,PG-13,Comedy,2018,6.0,12000000.0,91244913.0,112.0
Summer of 84,Not Rated,Drama,2018,6.7,,42027.0,105.0
Arctic,PG-13,Adventure,2018,6.8,2000000.0,4165776.0,98.0
A Wrinkle in Time,PG,Adventure,2018,4.2,100000000.0,132675864.0,109.0
London Fields,R,Crime,2018,4.0,8000000.0,487420.0,118.0
Andhadhun,Not Rated,Crime,2018,8.2,4500000.0,62475342.0,139.0
Hotel Mumbai,R,Action,2018,7.6,,21315827.0,123.0
Life of the Party,PG-13,Comedy,2018,5.6,30000000.0,65859911.0,105.0
American Animals,R,Biography,2018,7.0,,4080073.0,116.0
The House with a Clock in Its Walls,PG,Comedy,2018,6.1,42000000.0,131523093.0,105.0
Brian Banks,PG-13,Biography,2018,7.2,10000000.0,4376819.0,99.0
Gotti,R,Biography,2018,4.7,10000000.0,6412349.0,112.0
Christopher Robin,PG,Adventure,2018,7.3,75000000.0,197744377.0,104.0
Destroyer,R,Action,2018,6.2,9000000.0,5580940.0,121.0
We Have Always Lived in the Castle,Not Rated,Drama,2018,5.6,,62567.0,90.0
The Miseducation of Cameron Post,Not Rated,Drama,2018,6.6,,1474577.0,91.0
Insidious: The Last Key,PG-13,Horror,2018,5.7,10000000.0,167885588.0,103.0
Mary Magdalene,R,Biography,2018,5.9,,11710110.0,120.0
"Don't Worry, He Won't Get Far on Foot",R,Biography,2018,6.9,,4241656.0,114.0
Can You Ever Forgive Me?,R,Biography,2018,7.1,10000000.0,12442161.0,106.0
Unsane,R,Drama,2018,6.4,1500000.0,14293601.0,98.0
Boy Erased,R,Biography,2018,6.9,11000000.0,11853081.0,115.0
Johnny English Strikes Again,PG,Action,2018,6.2,25000000.0,158972499.0,89.0
Skyscraper,PG-13,Action,2018,5.8,125000000.0,304868961.0,102.0
Wildlife,PG-13,Drama,2018,6.8,,3321367.0,105.0
The Old Man & the Gun,PG-13,Biography,2018,6.7,,17860397.0,93.0
Forever My Girl,PG,Comedy,2018,6.7,3500000.0,16376066.0,108.0
On the Basis of Sex,PG-13,Biography,2018,7.1,20000000.0,38755900.0,120.0
I Want to Eat Your Pancreas,Not Rated,Animation,2018,8.0,,33748006.0,109.0
The Man Who Killed Don Quixote,Not Rated,Adventure,2018,6.4,,2390383.0,132.0
The Catcher Was a Spy,R,Biography,2018,6.2,14000000.0,953953.0,94.0
Welcome to Marwen,PG-13,Biography,2018,6.2,39000000.0,13061491.0,116.0
Bad Samaritan,R,Crime,2018,6.5,,4623836.0,110.0
Border,R,Crime,2018,7.0,,2177678.0,110.0
Gringo,R,Action,2018,6.1,,11001627.0,111.0
Assassination Nation,R,Action,2018,6.0,7000000.0,2584988.0,108.0
Unfriended: Dark Web,R,Horror,2018,6.0,1000000.0,16024987.0,92.0
The Nutcracker and the Four Realms,PG,Adventure,2018,5.6,120000000.0,173961069.0,99.0
Little Italy,R,Comedy,2018,5.7,,1362536.0,102.0
The Happytime Murders,R,Action,2018,5.4,40000000.0,27506452.0,91.0
Tully,R,Comedy,2018,7.0,13000000.0,15636462.0,95.0
Night School,PG-13,Comedy,2018,5.6,29000000.0,103105878.0,111.0
Lords of Chaos,R,Biography,2018,6.6,,365353.0,118.0
Smallfoot,PG,Animation,2018,6.6,80000000.0,214040103.0,96.0
Hell Fest,R,Horror,2018,5.5,5500000.0,18160930.0,89.0
A Private War,R,Biography,2018,6.7,,3915207.0,110.0
Second Act,PG-13,Comedy,2018,5.8,16000000.0,72294066.0,103.0
Uncle Drew,PG-13,Comedy,2018,5.8,19000000.0,46664414.0,103.0
Wild Rose,R,Comedy,2018,7.2,,7123449.0,101.0
The Possession of Hannah Grace,R,Horror,2018,5.2,7700000.0,43016528.0,86.0
If Beale Street Could Talk,R,Drama,2018,7.1,12000000.0,20596567.0,119.0
Out of Blue,Unrated,Crime,2018,4.8,,242847.0,109.0
The Grinch,PG,Animation,2018,6.3,75000000.0,512492755.0,85.0
Colette,R,Biography,2018,6.7,,14273033.0,111.0
Winchester,PG-13,Biography,2018,5.5,3500000.0,44019588.0,99.0
The 15:17 to Paris,PG-13,Biography,2018,5.3,30000000.0,57076286.0,94.0
Action Point,R,Comedy,2018,5.1,19000000.0,5103663.0,85.0
"Juliet, Naked",R,Comedy,2018,6.6,,4511157.0,97.0
The Guilty,R,Crime,2018,7.5,,4598051.0,85.0
Never Look Away,R,Biography,2018,7.7,,6193234.0,189.0
Vox Lux,R,Drama,2018,5.8,,1399272.0,114.0
The Wind,R,Horror,2018,5.6,,130974.0,88.0
Super Troopers 2,R,Comedy,2018,6.1,13500000.0,31626386.0,99.0
Summer '03,Not Rated,Comedy,2018,5.5,,11746.0,95.0
An Acceptable Loss,R,Drama,2018,5.4,,32427.0,102.0
The Death & Life of John F. Donovan,R,Drama,2018,6.2,35000000.0,3326364.0,123.0
Duck Butter,Not Rated,Comedy,2018,5.3,,6877.0,93.0
The Little Mermaid,PG,Adventure,2018,4.3,,2614006.0,85.0
Padmaavat,Not Rated,Drama,2018,7.0,,60508780.0,164.0
Stan & Ollie,PG,Biography,2018,7.2,10000000.0,24420923.0,98.0
SuperFly,R,Action,2018,5.2,16000000.0,20780685.0,116.0
Early Man,PG,Animation,2018,6.1,50000000.0,54622814.0,89.0
I Can Only Imagine,PG,Biography,2018,7.3,7000000.0,86086881.0,110.0
The Hummingbird Project,R,Drama,2018,6.2,,878199.0,111.0
Dragon Ball Super: Broly,PG,Animation,2018,7.8,8500000.0,115757940.0,100.0
Gloria Bell,R,Comedy,2018,6.3,,11145006.0,102.0
Kin,PG-13,Action,2018,5.8,30000000.0,10313019.0,102.0
Aniara,R,Drama,2018,6.3,,40124.0,106.0
Becoming Astrid,,Biography,2018,7.1,,962653.0,123.0
Goosebumps 2: Haunted Halloween,PG,Animation,2018,5.6,35000000.0,93320380.0,90.0
The Quake,PG-13,Action,2018,6.2,,13837294.0,106.0
Nobody's Fool,R,Comedy,2018,4.9,19000000.0,33705333.0,110.0
7 Days in Entebbe,PG-13,Action,2018,5.8,,8771432.0,107.0
My Hero Academia: Two Heroes,PG-13,Animation,2018,7.5,,21022724.0,96.0
An Interview with God,Unrated,Drama,2018,5.8,,2251795.0,97.0
Midsommar,R,Drama,2019,7.1,9000000.0,47967636.0,148.0
Once Upon a Time... In Hollywood,R,Comedy,2019,7.6,90000000.0,374565754.0,161.0
Avengers: Endgame,PG-13,Action,2019,8.4,356000000.0,2797501328.0,181.0
Fighting with My Family,PG-13,Biography,2019,7.1,11000000.0,40811919.0,108.0
Little Women,PG,Drama,2019,7.8,40000000.0,216601214.0,135.0
Escape Room,PG-13,Action,2019,6.4,9000000.0,155712077.0,99.0
The Dead Don't Die,R,Comedy,2019,5.5,,15325468.0,104.0
Joker,R,Crime,2019,8.4,55000000.0,1074427370.0,122.0
Yesterday,PG-13,Comedy,2019,6.8,26000000.0,153193369.0,116.0
Parasite,R,Comedy,2019,8.6,11400000.0,258908054.0,132.0
John Wick: Chapter 3 - Parabellum,R,Action,2019,7.4,75000000.0,327281779.0,130.0
Knives Out,PG-13,Comedy,2019,7.9,40000000.0,311539397.0,130.0
Fast & Furious Presents: Hobbs & Shaw,PG-13,Action,2019,6.4,200000000.0,759056935.0,137.0
Captain Marvel,PG-13,Action,2019,6.8,160000000.0,1128462972.0,123.0
After,PG-13,Drama,2019,5.3,14000000.0,69756455.0,105.0
Spider-Man: Far from Home,PG-13,Action,2019,7.5,160000000.0,1131927996.0,129.0
Jojo Rabbit,PG-13,Comedy,2019,7.9,14000000.0,90335025.0,108.0
Shazam!,PG-13,Action,2019,7.0,100000000.0,365971656.0,132.0
