year_film,year_ceremony,ceremony,category,name,film,winner,loser,winner_ct,loser_ct,nominees
1982,1983,55,ART DIRECTION,Art Direction:  Dale Hennesy; Set Decoration:  Marvin March,Annie,False,True,0,2,2
1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Adaptation Score by Ralph Burns,Annie,False,True,0,2,2
1982,1983,55,ART DIRECTION,"Art Direction:  Lawrence G. Paull, David L. Snyder;  Set Decoration:  Linda DeScenna",Blade Runner,False,True,0,2,2
1982,1983,55,VISUAL EFFECTS,"Douglas Trumbull, Richard Yuricich, David Dryer",Blade Runner,False,True,0,2,2
1982,1983,55,ART DIRECTION,Art Direction:  Franco Zeffirelli;  Set Decoration:  Gianni Quaranta,La Traviata,False,True,0,2,2
1982,1983,55,COSTUME DESIGN,Piero Tosi,La Traviata,False,True,0,2,2
1982,1983,55,CINEMATOGRAPHY,Jost Vacano,Das Boot,False,True,0,6,6
1982,1983,55,DIRECTING,Wolfgang Petersen,Das Boot,False,True,0,6,6
1982,1983,55,FILM EDITING,Hannes Nikel,Das Boot,False,True,0,6,6
1982,1983,55,SOUND,"Milan Bor, Trevor Pyke, Mike Le-Mare",Das Boot,False,True,0,6,6
1982,1983,55,SOUND EFFECTS EDITING,Mike Le-Mare,Das Boot,False,True,0,6,6
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),Wolfgang Petersen,Das Boot,False,True,0,6,6
1982,1983,55,CINEMATOGRAPHY,Allen Daviau,E.T. The Extra-Terrestrial,False,True,4,5,9
1982,1983,55,DIRECTING,Steven Spielberg,E.T. The Extra-Terrestrial,False,True,4,5,9
1982,1983,55,FILM EDITING,Carol Littleton,E.T. The Extra-Terrestrial,False,True,4,5,9
1982,1983,55,MUSIC (Original Score),John Williams,E.T. The Extra-Terrestrial,True,False,4,5,9
1982,1983,55,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",E.T. The Extra-Terrestrial,False,True,4,5,9
1982,1983,55,SOUND,"Robert Knudson, Robert Glass, Don Digirolamo, Gene Cantamessa",E.T. The Extra-Terrestrial,True,False,4,5,9
1982,1983,55,SOUND EFFECTS EDITING,"Charles L. Campbell, Ben Burtt",E.T. The Extra-Terrestrial,True,False,4,5,9
1982,1983,55,VISUAL EFFECTS,"Carlo Rambaldi, Dennis Muren, Kenneth F. Smith",E.T. The Extra-Terrestrial,True,False,4,5,9
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Melissa Mathison,E.T. The Extra-Terrestrial,False,True,4,5,9
1982,1983,55,COSTUME DESIGN,"Elois Jenssen, Rosanna Norton",Tron,False,True,0,2,2
1982,1983,55,SOUND,"Michael Minkler, Bob Minkler, Lee Minkler, Jim La Rue",Tron,False,True,0,2,2
1982,1983,55,DOCUMENTARY (Feature),"Sturla Gunnarsson and Steve Lucas, Producers",After the Axe,False,True,0,1,1
1982,1983,55,DOCUMENTARY (Feature),"John Karol and Michel Chalufour, Producers",Ben's Mill,False,True,0,1,1
1982,1983,55,DOCUMENTARY (Feature),"Meg Switzgable, Producer",In Our Water,False,True,0,1,1
1982,1983,55,DOCUMENTARY (Feature),"John Zaritsky, Producer",Just Another Missing Kid,True,False,1,0,1
1982,1983,55,DOCUMENTARY (Feature),"Joseph Wishy, Producer",A Portrait of Giselle,False,True,0,1,1
1982,1983,55,DOCUMENTARY (Short Subject),"Robert Richter, Producer",Gods of Metal,False,True,0,1,1
1982,1983,55,DOCUMENTARY (Short Subject),"Edward Le Lorrain and Terri Nash, Producers",If You Love This Planet,True,False,1,0,1
1982,1983,55,DOCUMENTARY (Short Subject),"Charles Guggenheim and Werner Schumann, Producers",The Klan: A Legacy of Hate in America,False,True,0,1,1
1982,1983,55,DOCUMENTARY (Short Subject),"Freida Lee Mock, Producer",To Live or Let Die,False,True,0,1,1
1982,1983,55,DOCUMENTARY (Short Subject),"John G. Avildsen, Producer",Traveling Hopefully,False,True,0,1,1
1982,1983,55,FOREIGN LANGUAGE FILM,Nicaragua,Alsino and the Condor,False,True,0,1,1
1982,1983,55,FOREIGN LANGUAGE FILM,France,Coup de Torchon ('Clean Slate'),False,True,0,1,1
1982,1983,55,FOREIGN LANGUAGE FILM,Sweden,The Flight of the Eagle,False,True,0,1,1
1982,1983,55,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Private Life,False,True,0,1,1
1982,1983,55,FOREIGN LANGUAGE FILM,Spain,Volver a Empezar ('To Begin Again'),True,False,1,0,1
1982,1983,55,MAKEUP,"Sarah Monzani, Michèle Burke",Quest for Fire,True,False,1,0,1
1982,1983,55,MUSIC (Original Score),Jerry Goldsmith,Poltergeist,False,True,0,3,3
1982,1983,55,SOUND EFFECTS EDITING,"Stephen Hunter Flick, Richard L. Anderson",Poltergeist,False,True,0,3,3
1982,1983,55,VISUAL EFFECTS,"Richard Edlund, Michael Wood, Bruce Nicholson",Poltergeist,False,True,0,3,3
1982,1983,55,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Song Score by Tom Waits,One from the Heart,False,True,0,1,1
1982,1983,55,MUSIC (Original Song),Music and Lyric by Jim Peterik and Frankie Sullivan III,Rocky III,False,True,0,1,1
1982,1983,55,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Best Friends,False,True,0,1,1
1982,1983,55,MUSIC (Original Song),Music by John Williams; Lyric by Alan Bergman and Marilyn Bergman,"Yes, Giorgio",False,True,0,1,1
1982,1983,55,SHORT FILM (Animated),"Will Vinton, Producer",The Great Cognito,False,True,0,1,1
1982,1983,55,SHORT FILM (Animated),"John Coates, Producer",The Snowman,False,True,0,1,1
1982,1983,55,SHORT FILM (Animated),"Zbigniew Rybczynski, Producer",Tango,True,False,1,1,2
1998,1999,71,FOREIGN LANGUAGE FILM,Argentina,Tango,False,True,1,1,2
1982,1983,55,SHORT FILM (Live Action),"Bob Rogers, Producer",Ballet Robotique,False,True,0,1,1
1982,1983,55,SHORT FILM (Live Action),"Christine Oestreicher, Producer",A Shocking Accident,True,False,1,0,1
1982,1983,55,SHORT FILM (Live Action),"Michael Toshiyuki Uno and Joseph Benson, Producers",The Silence,False,True,0,1,1
1982,1983,55,SHORT FILM (Live Action),"Jan Saunders, Producer",Split Cherry Tree,False,True,0,1,1
1982,1983,55,SHORT FILM (Live Action),"Andrew Birkin, Producer",Sredni Vashtar,False,True,0,1,1
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),Barry Levinson,Diner,False,True,0,1,1
1983,1984,56,ACTOR IN A LEADING ROLE,Michael Caine,Educating Rita,False,True,0,3,3
1983,1984,56,ACTRESS IN A LEADING ROLE,Julie Walters,Educating Rita,False,True,0,3,3
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Willy Russell,Educating Rita,False,True,0,3,3
1983,1984,56,ACTOR IN A LEADING ROLE,Tom Conti,"Reuben, Reuben",False,True,0,2,2
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Julius J. Epstein,"Reuben, Reuben",False,True,0,2,2
1983,1984,56,ACTOR IN A LEADING ROLE,Tom Courtenay,The Dresser,False,True,0,5,5
1983,1984,56,ACTOR IN A LEADING ROLE,Albert Finney,The Dresser,False,True,0,5,5
1983,1984,56,DIRECTING,Peter Yates,The Dresser,False,True,0,5,5
1983,1984,56,BEST PICTURE,"Peter Yates, Producer",The Dresser,False,True,0,5,5
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Ronald Harwood,The Dresser,False,True,0,5,5
1983,1984,56,ACTOR IN A LEADING ROLE,Robert Duvall,Tender Mercies,True,False,2,3,5
1983,1984,56,DIRECTING,Bruce Beresford,Tender Mercies,False,True,2,3,5
1983,1984,56,MUSIC (Original Song),Music and Lyric by Austin Roberts and Bobby Hart,Tender Mercies,False,True,2,3,5
1983,1984,56,BEST PICTURE,"Philip S. Hobel, Producer",Tender Mercies,False,True,2,3,5
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),Horton Foote,Tender Mercies,True,False,2,3,5
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Charles Durning,To Be or Not to Be,False,True,0,1,1
1983,1984,56,ACTOR IN A SUPPORTING ROLE,John Lithgow,Terms of Endearment,False,True,5,6,11
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Terms of Endearment,True,False,5,6,11
1983,1984,56,ACTRESS IN A LEADING ROLE,Shirley MacLaine,Terms of Endearment,True,False,5,6,11
1983,1984,56,ACTRESS IN A LEADING ROLE,Debra Winger,Terms of Endearment,False,True,5,6,11
1983,1984,56,ART DIRECTION,"Art Direction:  Polly Platt, Harold Michelson;  Set Decoration:  Tom Pedigo, Anthony Mondello",Terms of Endearment,False,True,5,6,11
1983,1984,56,DIRECTING,James L. Brooks,Terms of Endearment,True,False,5,6,11
1983,1984,56,FILM EDITING,Richard Marks,Terms of Endearment,False,True,5,6,11
1983,1984,56,MUSIC (Original Score),Michael Gore,Terms of Endearment,False,True,5,6,11
1983,1984,56,BEST PICTURE,"James L. Brooks, Producer",Terms of Endearment,True,False,5,6,11
1983,1984,56,SOUND,"Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander",Terms of Endearment,False,True,5,6,11
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),James L. Brooks,Terms of Endearment,True,False,5,6,11
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Sam Shepard,The Right Stuff,False,True,4,4,8
1983,1984,56,ART DIRECTION,"Art Direction:  Geoffrey Kirkland, Richard J. Lawrence, W. Stewart Campbell, Peter Romero;  Set Decoration:  Pat Pending, George R. Nelson",The Right Stuff,False,True,4,4,8
1983,1984,56,CINEMATOGRAPHY,Caleb Deschanel,The Right Stuff,False,True,4,4,8
1983,1984,56,FILM EDITING,"Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf",The Right Stuff,True,False,4,4,8
1983,1984,56,MUSIC (Original Score),Bill Conti,The Right Stuff,True,False,4,4,8
1983,1984,56,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",The Right Stuff,False,True,4,4,8
1983,1984,56,SOUND,"Mark Berger, Tom Scott, Randy Thom, David MacMillan",The Right Stuff,True,False,4,4,8
1983,1984,56,SOUND EFFECTS EDITING,Jay Boekelheide,The Right Stuff,True,False,4,4,8
1983,1984,56,ACTOR IN A SUPPORTING ROLE,Rip Torn,Cross Creek,False,True,0,4,4
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Alfre Woodard,Cross Creek,False,True,0,4,4
1983,1984,56,COSTUME DESIGN,Joe I. Tompkins,Cross Creek,False,True,0,4,4
1983,1984,56,MUSIC (Original Score),Leonard Rosenman,Cross Creek,False,True,0,4,4
1983,1984,56,ACTRESS IN A LEADING ROLE,Jane Alexander,Testament,False,True,0,1,1
1983,1984,56,ACTRESS IN A LEADING ROLE,Meryl Streep,Silkwood,False,True,0,5,5
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Cher,Silkwood,False,True,0,5,5
1983,1984,56,DIRECTING,Mike Nichols,Silkwood,False,True,0,5,5
1983,1984,56,FILM EDITING,Sam O'Steen,Silkwood,False,True,0,5,5
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),"Nora Ephron, Alice Arlen",Silkwood,False,True,0,5,5
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Big Chill,False,True,0,3,3
1983,1984,56,BEST PICTURE,"Michael Shamberg, Producer",The Big Chill,False,True,0,3,3
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),"Lawrence Kasdan, Barbara Benedek",The Big Chill,False,True,0,3,3
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,The Year of Living Dangerously,True,False,1,0,1
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Amy Irving,Yentl,False,True,1,4,5
1983,1984,56,ART DIRECTION,"Art Direction:  Roy Walker, Leslie Tomkins;  Set Decoration:  Tessa Davies",Yentl,False,True,1,4,5
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman",Yentl,True,False,1,4,5
1983,1984,56,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Yentl,False,True,1,4,5
1983,1984,56,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Yentl,False,True,1,4,5
1983,1984,56,ART DIRECTION,Anna Asp,Fanny & Alexander,True,False,4,2,6
1983,1984,56,CINEMATOGRAPHY,Sven Nykvist,Fanny & Alexander,True,False,4,2,6
1983,1984,56,COSTUME DESIGN,Marik Vos,Fanny & Alexander,True,False,4,2,6
1983,1984,56,DIRECTING,Ingmar Bergman,Fanny & Alexander,False,True,4,2,6
1983,1984,56,FOREIGN LANGUAGE FILM,Sweden,Fanny & Alexander,True,False,4,2,6
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),Ingmar Bergman,Fanny & Alexander,False,True,4,2,6
1983,1984,56,ART DIRECTION,"Art Direction:  Norman Reynolds, Fred Hole, James Schoppe;  Set Decoration:  Michael Ford",Return of the Jedi,False,True,1,4,5
1983,1984,56,MUSIC (Original Score),John Williams,Return of the Jedi,False,True,1,4,5
1983,1984,56,SOUND,"Ben Burtt, Gary Summers, Randy Thom, Tony Dawe",Return of the Jedi,False,True,1,4,5
1983,1984,56,SOUND EFFECTS EDITING,Ben Burtt,Return of the Jedi,False,True,1,4,5
1983,1984,56,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett",Return of the Jedi,True,False,1,4,5
1983,1984,56,CINEMATOGRAPHY,Don Peterman,Flashdance,False,True,1,3,4
1983,1984,56,FILM EDITING,"Bud Smith, Walt Mulconery",Flashdance,False,True,1,3,4
1983,1984,56,MUSIC (Original Song),Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara,Flashdance,True,False,1,3,4
1983,1984,56,MUSIC (Original Song),Music and Lyric by Michael Sembello and Dennis Matkosky,Flashdance,False,True,1,3,4
1983,1984,56,CINEMATOGRAPHY,William A. Fraker,WarGames,False,True,0,3,3
1983,1984,56,SOUND,"Michael J. Kohut, Carlos de Larios, Aaron Rochin, Willie D. Burton",WarGames,False,True,0,3,3
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),"Lawrence Lasker, Walter F. Parkes",WarGames,False,True,0,3,3
1983,1984,56,CINEMATOGRAPHY,Gordon Willis,Zelig,False,True,0,2,2
1983,1984,56,COSTUME DESIGN,Santo Loquasto,Zelig,False,True,0,2,2
1983,1984,56,COSTUME DESIGN,William Ware Theiss,Heart Like a Wheel,False,True,0,1,1
1983,1984,56,COSTUME DESIGN,Anne-Marie Marchand,The Return of Martin Guerre,False,True,0,1,1
1983,1984,56,DOCUMENTARY (Feature),"Richard Kotuk and Ara Chekmayan, Producers",Children of Darkness,False,True,0,1,1
1983,1984,56,DOCUMENTARY (Feature),"Bob Connolly and Robin Anderson, Producers",First Contact,False,True,0,1,1
1983,1984,56,DOCUMENTARY (Feature),"Emile Ardolino, Producer",He Makes Me Feel Like Dancin',True,False,1,0,1
1983,1984,56,DOCUMENTARY (Feature),"Michael Bryans and Tina Viljoen, Producers",The Profession of Arms,False,True,0,1,1
1983,1984,56,DOCUMENTARY (Feature),"James Klein and Julia Reichert, Producers",Seeing Red,False,True,0,1,1
1983,1984,56,DOCUMENTARY (Short Subject),"Cynthia Scott and Adam Symansky, Producers",Flamenco at 5:15,True,False,1,0,1
1983,1984,56,DOCUMENTARY (Short Subject),"Vivienne Verdon-Roe and Eric Thiermann, Producers",In the Nuclear Shadow: What Can the Children Tell Us?,False,True,0,1,1
1983,1984,56,DOCUMENTARY (Short Subject),"Arthur Dong, Producer",Sewing Woman,False,True,0,1,1
1983,1984,56,DOCUMENTARY (Short Subject),"Robert Eisenhardt, Producer",Spaces: The Architecture of Paul Rudolph,False,True,0,1,1
1983,1984,56,DOCUMENTARY (Short Subject),"Dea Brokman and Ilene Landis, Producers",You Are Free  (Ihr Zent Frei),False,True,0,1,1
1983,1984,56,FILM EDITING,"Frank Morriss, Edward Abroms",Blue Thunder,False,True,0,1,1
1983,1984,56,FOREIGN LANGUAGE FILM,Spain,Carmen,False,True,0,1,1
1983,1984,56,FOREIGN LANGUAGE FILM,France,Entre Nous,False,True,0,1,1
1983,1984,56,FOREIGN LANGUAGE FILM,Hungary,Job's Revolt,False,True,0,1,1
1983,1984,56,FOREIGN LANGUAGE FILM,Algeria,Le Bal,False,True,0,1,1
1983,1984,56,MUSIC (Original Score),Jerry Goldsmith,Under Fire,False,True,0,1,1
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Lalo Schifrin,The Sting II,False,True,0,1,1
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Elmer Bernstein,Trading Places,False,True,0,1,1
1983,1984,56,SHORT FILM (Animated),"Burny Mattinson, Producer",Mickey's Christmas Carol,False,True,0,1,1
1983,1984,56,SHORT FILM (Animated),"Eda Godel Hallinan, Producer",Sound of Sunshine - Sound of Rain,False,True,0,1,1
1983,1984,56,SHORT FILM (Animated),"Jimmy Picker, Producer",Sundae in New York,True,False,1,0,1
1983,1984,56,SHORT FILM (Live Action),"Janice L. Platt, Producer",Boys and Girls,True,False,1,0,1
1983,1984,56,SHORT FILM (Live Action),"Ian Emes, Producer",Goodie-Two-Shoes,False,True,0,1,1
1983,1984,56,SHORT FILM (Live Action),"Jon N. Bloom, Producer",Overnight Sensation,False,True,0,1,1
1983,1984,56,SOUND,"Alan R. Splet, Todd Boekelheide, Randy Thom, David Parker",Never Cry Wolf,False,True,0,1,1
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,Betrayal,False,True,0,1,1
1984,1985,57,ACTOR IN A LEADING ROLE,F. Murray Abraham,Amadeus,True,False,8,3,11
1984,1985,57,ACTOR IN A LEADING ROLE,Tom Hulce,Amadeus,False,True,8,3,11
1984,1985,57,ART DIRECTION,Art Direction:  Patrizia Von Brandenstein;  Set Decoration:  Karel Cerny,Amadeus,True,False,8,3,11
1984,1985,57,CINEMATOGRAPHY,Miroslav Ondricek,Amadeus,False,True,8,3,11
1984,1985,57,COSTUME DESIGN,Theodor Pistek,Amadeus,True,False,8,3,11
1984,1985,57,DIRECTING,Milos Forman,Amadeus,True,False,8,3,11
1984,1985,57,FILM EDITING,"Nena Danevic, Michael Chandler",Amadeus,False,True,8,3,11
1984,1985,57,MAKEUP,"Paul LeBlanc, Dick Smith",Amadeus,True,False,8,3,11
1984,1985,57,BEST PICTURE,"Saul Zaentz, Producer",Amadeus,True,False,8,3,11
1984,1985,57,SOUND,"Mark Berger, Tom Scott, Todd Boekelheide, Chris Newman",Amadeus,True,False,8,3,11
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),Peter Shaffer,Amadeus,True,False,8,3,11
1984,1985,57,ACTOR IN A LEADING ROLE,Jeff Bridges,Starman,False,True,0,1,1
1984,1985,57,ACTOR IN A LEADING ROLE,Albert Finney,Under the Volcano,False,True,0,2,2
1984,1985,57,MUSIC (Original Score),Alex North,Under the Volcano,False,True,0,2,2
1984,1985,57,ACTOR IN A LEADING ROLE,Sam Waterston,The Killing Fields,False,True,3,4,7
1984,1985,57,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,The Killing Fields,True,False,3,4,7
1984,1985,57,CINEMATOGRAPHY,Chris Menges,The Killing Fields,True,False,3,4,7
1984,1985,57,DIRECTING,Roland Joffé,The Killing Fields,False,True,3,4,7
1984,1985,57,FILM EDITING,Jim Clark,The Killing Fields,True,False,3,4,7
1984,1985,57,BEST PICTURE,"David Puttnam, Producer",The Killing Fields,False,True,3,4,7
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),Bruce Robinson,The Killing Fields,False,True,3,4,7
1984,1985,57,ACTOR IN A SUPPORTING ROLE,Adolph Caesar,A Soldier's Story,False,True,0,3,3
1984,1985,57,BEST PICTURE,"Norman Jewison, Ronald L. Schwary and Patrick Palmer, Producers",A Soldier's Story,False,True,0,3,3
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),Charles Fuller,A Soldier's Story,False,True,0,3,3
1984,1985,57,ACTOR IN A SUPPORTING ROLE,John Malkovich,Places in the Heart,False,True,2,5,7
1984,1985,57,ACTRESS IN A LEADING ROLE,Sally Field,Places in the Heart,True,False,2,5,7
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,Places in the Heart,False,True,2,5,7
1984,1985,57,COSTUME DESIGN,Ann Roth,Places in the Heart,False,True,2,5,7
1984,1985,57,DIRECTING,Robert Benton,Places in the Heart,False,True,2,5,7
1984,1985,57,BEST PICTURE,"Arlene Donovan, Producer",Places in the Heart,False,True,2,5,7
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),Robert Benton,Places in the Heart,True,False,2,5,7
1984,1985,57,ACTOR IN A SUPPORTING ROLE,Noriyuki 'Pat' Morita,The Karate Kid,False,True,0,1,1
1984,1985,57,ACTOR IN A SUPPORTING ROLE,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes",False,True,0,3,3
1984,1985,57,MAKEUP,"Rick Baker, Paul Engelen","Greystoke: The Legend of Tarzan, Lord of the Apes",False,True,0,3,3
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),"P.H. Vazak, Michael Austin","Greystoke: The Legend of Tarzan, Lord of the Apes",False,True,0,3,3
1984,1985,57,ACTRESS IN A LEADING ROLE,Judy Davis,A Passage to India,False,True,2,9,11
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,True,False,2,9,11
1984,1985,57,ART DIRECTION,"Art Direction:  John Box, Leslie Tomkins;  Set Decoration:  Hugh Scaife",A Passage to India,False,True,2,9,11
1984,1985,57,CINEMATOGRAPHY,Ernest Day,A Passage to India,False,True,2,9,11
1984,1985,57,COSTUME DESIGN,Judy Moorcroft,A Passage to India,False,True,2,9,11
1984,1985,57,DIRECTING,David Lean,A Passage to India,False,True,2,9,11
1984,1985,57,FILM EDITING,David Lean,A Passage to India,False,True,2,9,11
1984,1985,57,MUSIC (Original Score),Maurice Jarre,A Passage to India,True,False,2,9,11
1984,1985,57,BEST PICTURE,"John Brabourne and Richard Goodwin, Producers",A Passage to India,False,True,2,9,11
1984,1985,57,SOUND,"Graham V. Hartstone, Nicolas Le Messurier, Michael A. Carter, John Mitchell",A Passage to India,False,True,2,9,11
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),David Lean,A Passage to India,False,True,2,9,11
1984,1985,57,ACTRESS IN A LEADING ROLE,Jessica Lange,Country,False,True,0,1,1
1984,1985,57,ACTRESS IN A LEADING ROLE,Vanessa Redgrave,The Bostonians,False,True,0,2,2
1984,1985,57,COSTUME DESIGN,"Jenny Beavan, John Bright",The Bostonians,False,True,0,2,2
1984,1985,57,ACTRESS IN A LEADING ROLE,Sissy Spacek,The River,False,True,1,4,5
1984,1985,57,CINEMATOGRAPHY,Vilmos Zsigmond,The River,False,True,1,4,5
